marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	46286210	R31YZATQ9K4G8M	B00B3YJG5C	962860001	GoPole EVO 14-24-Inch Floating Extension Pole for GoPro Cameras	Camera	5	0	0	N	Y	Awesome buy.	A great buy for our go pro. We wanted a stick that we could use in the ocean.  This went in the ocean numerous times and did not rust.  Since then it has been to numerous water parks and even Disney world, it's still in perfect shape. It also floats in water if the camera slips out of your hand.  The only thing to watch for is that in wind you can hear the wrist strap wiggling back and forth in the video.	2015-08-31
US	1346699	R2O5E3WIWVRXUG	B004W86GQS	122961982	Lowpricenice Car Alarm Remote Keychain DVR Camera	Camera	5	0	0	N	Y	Good qualities and a great seller.	Good qualities and a great seller.	2015-08-31
US	126368	R25GH5G6BIZCDQ	B00H3R8SEI	305640860	LimoStudio 6 PCS Black Nylon Muslin / Paper Photo Backdrop Background Clamps, 3.75 inch, AGG1242	Camera	4	0	0	N	Y	Four Stars	Great can b used for number of things.Thx very much.	2015-08-31
US	29010243	R34INO3ZYOK8AN	B00EB6FNDI	132679409	ANRAN 2.0 MegaPixel SONY HD Onvif Wireless Wifi Network IP Surveillance CCTV Surveillance Home Video Camera	Camera	4	0	1	N	Y	Very good for the price	Pros<br />Very good picture night and day the Sony sencer is very good.<br />A non intrusive size for along an outside sofit.<br />All in all i purchased a second and i am happy with both so far.<br />I use Blueiris for the montoring them and several other brands.<br />Cons<br />The software to change the IP, password, and port not easy.<br />The first unit was tuff to get going but the second came a little easyer.	2015-08-31
US	35732278	RWQXENYX7G3XE	B00TOXJA4G	488749471	MeFOTO  SideKick 360 Plus Smartphone Adapter	Camera	4	0	0	N	Y	really great.	Super awesome and sturdy.	2015-08-31
US	609590	R17RBEDFH3O5V0	B0111RCZXU	564833420	[Fujifilm instax Mini Case]--CAIUL First Generation Zipper Universal Carry Case Bag For Instax Mini 7s 8 25 50s 90 Camera, Polaroid ZIP Mobile Printer w/ZINK Zero Ink Printing, Instax Printer	Camera	5	0	0	N	Y	Cute!	Great color and size. It can be used as a normal purse... Cute!	2015-08-31
US	2188155	R3FSTST8690KD7	B00U2UZ40Y	840491020	Instax Parent	Camera	5	0	0	N	Y	Five Stars	Excelente!	2015-08-31
US	45676353	RN9CIA7I01F67	B00VAJTTJ8	786071596	prost ® Motorcycle/Bike Handlebar Rail Mount for Sony HD Action Cam HDR-AS200V AS100V AS30V AS20V AZ1 FDR-X1000VR	Camera	3	1	5	N	Y	haven't tried it yet, its on the bike but ...	haven't tried it yet, its on the bike but haven't put my cam on it and went for a ride yet.	2015-08-31
US	14620502	R2CTAK3APOFKZU	B011HRZMDE	970722920	Korner Extender	Camera	5	37	38	N	N	Korner is unequalled!	I've been looking for a system like Korner for a number of years without success. Living in crime-ridden South Africa and having been the victim of armed house robbery myself, I just had to get a back-up system for my existing system (passive infrared radio- alarm linked to response company) to give additional peace of mind. Eventually I resorted to a Chinese GSM system but if you have ever tried that out you will know the term ' user unfriendly' was specifically created to decribe those systems. In came Korner and what a pleasant experience!<br />A few remarks:<br />One piece door contacts and real pleasing on the eye!<br />Absolutely user friendly - even a child can install them.<br />Direct control via an App on your phone.<br />Long battery life<br />The whole system is plug and  play.<br />Korner will send you an email as well as a pop-up on your phone if intrusion is detected.<br />Korner can be used as a door chime if not armed - so you can still monitor movement through the house even when it is disarmed.<br />Allthough the tags are meant to be used with doors/windows, I've dropped one in portable safebox at home and it works perfectly well to register movement of the box.<br />Very nice feature is that you can actually set up a circle of friends to be notified of intrusions - one can create your own personal neighbourhood watch system.<br />Customer service is excellent - I had a few questions/issues and time and again I was assisted in a prompt and efficient manner. Love the fact that the system is updated continiously (OTA) with new features and improvements.<br />The whole system is portable - so you can take it along if you move.<br />It deserves a 5/5.<br />Francois, South Africa	2015-08-31
US	7234871	R2CMHWXJSV4YXI	B0088P5QOO	290684842	Progo Battery Pocket Rapid Travel Charger With Car & European Adapter for Sony NP-BG1, NP-FG1. Fits Sony Cyber-Shot DSC-H3, DSC-H7, DSC-H9, DSC-H10, DSC-H20, DSC-H50, DSC-H55, DSC-H70, DSC-H90, DSC-HX5V, DSC-HX7V, DSC-HX9V, DSC-HX10V, DSC-HX20V, DSC-HX30V, DSC-N1, DSC-N2, DSC-T100, DSC-T20, DSC-W100, DSC-W120, DSC-W130, DSC-W150, DSC-W170, DSC-W200, DSC-W210, DSC-W215, DSC-W220, DSC-W230, DSC-W270	Camera	5	1	1	N	N	Perfect for a trip around the world	My in laws are taking a trip around the world and this charger is perfect for their Sony battery. They had lost theirs and so this couldn't have come at a better time. It includes the European adapter which is what they will need for most of their trip. This is compact enough that it will fit in their small carry on so they know where it is at all times. We wanted to test it and it charged their battery that was almost dead in not much more than an hour. They couldn't be happier and you seriously can't beat the price for this set.<br /><br />I received this free in exchange for my honest and unbiased opinion.	2015-08-31
US	28410470	RIN969OD41JR7	B000NOQVQK	709945391	Kodak Easyshare Z712 IS 7.1 MP Digital Camera with 12xOptical Image Stabilized Zoom	Camera	5	1	1	N	Y	it's a good piece and I've only had to invest towards getting ...	I bought this camera ages ago - not sure why I wasn't asked to post a review then... :) Anyways, it's a good piece and I've only had to invest towards getting the SD card compartment.	2015-08-31
US	263426	R1M3NFQGZ2849P	B00SX4S804	615667305	Nikon COOLPIX S3600 20.1 MP Digital Camera with 8x Zoom NIKKOR Lens and 720p HD Video (Silver)(Certified Refurbished)	Camera	4	0	0	N	Y	Four Stars	Happy with this buy	2015-08-31
US	17049973	R2VQ49QLES7J8J	B01264T300	585678645	Canon Selphy CP910 CP1200 Case - Lalonovo Comprehensive Protection Carry Case for Canon Selphy CP1200/ CP910/ CP900/ CP810/ CP800 Portable Photo Printers	Camera	4	0	0	N	Y	This is not the described pink I was expecting. ...	This is not the described pink I was expecting.  Although the color is more a salmon/coral shade, it is OK.	2015-08-31
US	4260339	R1Q97QULE40IF7	B00SU71OYG	81243427	LiBa SAS Hidden Camera, Spy Camera Pen & 720p HD Video Camera Recorder DVR - Record in 1280x720 HD Video Resolution - 8GB SD Card Included	Camera	1	0	1	N	Y	One Star	Cheap. Toy looking.	2015-08-31
US	44182493	R31GHVC5A4GQ9L	B00FCEPKS6	692600532	2x Pack - Olympus OM-D E-M5 Decoded Battery - Replacement for Olympus BLN-1 Digital Camera Battery (1220mAh, 7.4V, Lithium-Ion)	Camera	4	0	0	N	Y	Battery for Olympus OMD-EM5	Received by USPS and it is decoded as it charges using Olympus Charger BCN1. Non decoded battery do not charge on this device.	2015-08-31
US	46383515	R1W9JMUZIB6PMZ	B00EZI17SC	424639394	Fujifilm 16326042 Fujichrome 35mm Velvia 100 Color Slide Film ISO 100 - 5 Rolls of 36 Exposures (Green/White/Purple)	Camera	5	2	2	N	Y	Five Stars	Velvia never disappoints.	2015-08-31
US	11213801	R1VR1OVGA2L7OC	B003Y73Q3Y	61192947	Defender PX301 Digital Wireless DVR Security System Receiver	Camera	1	3	3	N	N	We are very disappointed with Defender's failure to stand behind its products	We purchased a Defender brand DVR on March 3, 2014, and in August of 2015, the DVR no longer recognized the hard drive. Because the system was outside of the one year warranty period, Defender offered a mere 10% discount on the purchase of a new product. Defender refused to repair the DVR at my expense, so we could only trash the DVR, the heart of the security system, and replace it with a new system. We spent several hundred dollars on the original security system and spent $300 on labor and materials to have the system professionally installed. To have the system fail after a year and five months is unacceptable, particularly when you cannot buy internal replacement parts or have your items repaired. We are very disappointed with Defender's failure to stand behind its products. Below is our conversation with a Defender representative as we attempted to have our issue resolved.<br /><br />Chat Transcript<br /><br />Time of chat: 8/31/2015 9:36:06 AM<br />Length of chat: 00:14:50<br />Your name: William Rooks<br />Chatted with: Kristi<br /><br />9:36 AM Kristi: Hello William Rooks, thank you for your inquiry. I am looking into your question, and will respond shortly<br />9:36 AM William Rooks: Thank you.<br />9:38 AM Kristi: I do apologize for the issue with your DVR. We are regrettably unable to offer repair work outside of the 1 year warranty. Please see the link below for the DVRs we offer at this time.<br />9:38 AM Kristi: http://defender-usa.com/products/DVRs.eng-12.html<br />9:39 AM Kristi: I can also offer coupon code CXB17, valid until September 30th, for a discount on most regular priced items on our site.<br />9:40 AM William Rooks: How much of a discount does the coupon code provide?<br />9:40 AM Kristi: 10%<br />9:40 AM William Rooks: I have to tell you how frustrated I am that a product I spent hundreds of dollars on and lots of time installing has broken and cannot be repaired just outside of one year.<br />9:41 AM William Rooks: I have receipts for having the system professionally installed, which cost over $300.<br />9:41 AM William Rooks: That is on top of the DVR system itself.<br />9:41 AM Kristi: I do apologize, William. What was the purchase date of the DVR?<br />9:42 AM William Rooks: March 3, 2014<br />9:42 AM Kristi: At this time, it would regrettably be to far outside of the warranty for us to make an exception, regrettably. I do apologize.<br />9:43 AM William Rooks: It is incredibly frustrating that one year after purchase, Defender no longer repairs its products. I will be leaving a lengthy review on Amazon and on the Defender website.<br />9:44 AM William Rooks: Do you think it is reasonable to have to throw a device away after spending this sort of money on it, particularly when it is only one year and five months old?<br />9:44 AM Kristi: I do understand your frustration with this, and I apologize. We are unable to offer repair work, regrettably.<br />9:46 AM William Rooks: Are you able to offer a larger discount on the products that are listed under &#34;Special Offers&#34; on your website? There is an 8 Channel DVR with a 500 GB hard drive for $74.99.<br />9:49 AM Kristi: We are unable to offer a larger discount then 10%, regrettably.<br />9:50 AM William Rooks: I have to tell you that it is also frustrating that defender offers a telephone support line that, after dialing extensions for 15 minutes, merely re-routes you to the website.	2015-08-31
US	52432830	R2KLKFHPR9GM6L	B00KLTG2J8	833529558	Liquid Image 305G XSC-Xtreme Sport Cams LIC Hydra Series 12MP Mask Waterproof Video Camera with 1-Inch LCD	Camera	4	1	1	N	Y	Great fun recording waves and surf	Great fun recording waves and surf.  Can not wait for the surf to quiet down a little to get some snorkeling done.	2015-08-31
US	17855114	RISOT6PA1SV2A	B00MIT65B4	688792867	SJCAM Original SJ4000 WiFi Action Camera 12MP 1080P H.264 1.5 Inch 170° Wide Angle Lens Waterproof Diving HD Camcorder Car DVR with Free Makibes Cleaning Cloth (Blue)	Camera	2	1	1	N	Y	Looked great on paper...	Unfortunately, it's just another faulty action cam.  Too bad, I really, really wanted this device to be the answer to an otherwise expensive prayer.  I got this for my husband who has been looking at the GoPro devices.  I didn't want him spending $300-400 on a 'toy' so I picked this one out for him.  It seems like a great idea: inexpensive action camera with GoPro mounting compatibility and lots of accessories as well.<br /><br />We got it and he put it on his motorcycle to get some video of his daily commute and travels.  It appears to have worked well for about 25 miles, then the video went wacky; in and out of focus, strange colors (it was shot at night, since that's when he goes to work), so something happened while it was mounted on the bike.  The next morning he shot his ride home during daylight and it became evident what happened: the IR pass filter had come loose and was wiggling about in the housing, causing color and focus issues.<br /><br />Too bad.  We did find the 'entry' level [[ASIN:B00NIYNUXO GoPro HERO (No Wi-Fi)]]and we'll give that a try next, but this one had to go back!  :(  Other than that, this really seemed like a great little unit with features that GoPro has for $300.  Great quality case and the wifi funtionality worked great.  The colors and pictures seemed high quality (until it went south, of course)  If one or the other of these Asian companies would institute a higher level of quality control, they could really rule the action cam market.  Oh well, two stars for the effort though!	2015-08-31
US	51459830	R17WT8V3GLP83T	B00KWWMYUK	867865079	ZOSI  Camera System	Camera	3	0	1	N	Y	Three Stars	I didn't realized it had no hard drive so I cannot record.	2015-08-31
US	38848662	RPROSJXZ2TNXO	B00YDXFU96	191814827	TELESIN Suction Cup Mount for Gopro Hd Hero 4 Hero 3+ Hero3 Hero 2 Hd and Sj4000, Sj5000 Cameras	Camera	5	0	0	N	Y	Five Stars	yes just what i needed	2015-08-31
US	10696639	R8AET9FTBIZS9	B00FAVDGVO	104924723	GiiNii GH-811P 8-Inch Digital Picture Frames (Brown/Black with White Mat)	Camera	5	0	0	N	Y	Five Stars	Daughter enjoying this gift!	2015-08-31
US	52924034	RNSVOD0VLSRP4	B003A20UYG	936204080	7.40V,1500mAh,Li-ion,Hi-quality Replacement Camcorder Battery for CANON FV500, HG10, HV20, HV30, iVIS DC300, iVIS HG10, iVIS HV30, IXY DV3, IXY DV5, IXY DVM3, LEGRIA HV40, VIXIA HG10, VIXIA HV30, VIXIA HV40, CANON DC, ELURA, FVM, MD, MV, MVX, Optura, ZR Series*fits SELECTED models on "Product Description" only,Compatible Part Numbers: BP-2L12, BP-2L13, BP-2L14, BP-2L5, E160814, NB-2L, NB-2LH	Camera	2	0	0	N	Y	Two Stars	Seems too small.	2015-08-31
US	50599191	R1E4HY7KSU34G4	B00J275BUG	74645220	Sony Action Cam HDR-AS100V Wi-Fi GPS HD Video Camera Camcorder with 32GB Card + Battery + Case + Tripod + Kit	Camera	5	0	0	N	Y	Wonderful films!	Used camera on a trip to Canada. Wonderful films!	2015-08-31
US	14678185	R295ITDPDURK2O	B0058W3R82	416307095	Wasabi Power Battery (2-Pack) and Charger for Panasonic DMW-BCK7, NCA-YN101G, DE-A91, DE-A92 and Panasonic Lumix	Camera	5	0	0	N	Y	Great product.	Have bought Wasabi kits for several of my cameras.  They all work flawlessly.	2015-08-31
